station;date;minte;maxte;temp;prec;tsum5;tsum0
613500;16/08/2018;16;25,6;20,7;0;1507,9;2314
613500;17/08/2018;14;20,9;17,7;2,1;1520,6;2331,7
613500;18/08/2018;9,7;21,8;17;0;1532,6;2348,7
613500;19/08/2018;17,3;21;19,1;0;1546,7;2367,8
613500;20/08/2018;15;20,6;18,2;0,6;1559,9;2386
613500;21/08/2018;12,7;20,4;16,4;0;1571,3;2402,4
613500;22/08/2018;12,7;25,1;19,7;0;1586;2422,1
613500;23/08/2018;14;22,7;18,5;0;1599,5;2440,6
613500;24/08/2018;13,6;18,9;16,4;7,3;1610,9;2457
613500;25/08/2018;10,8;17,2;13,6;4,4;1619,5;2470,6
613500;26/08/2018;11,6;18,7;14,4;0,5;1628,9;2485
613500;27/08/2018;13;19,1;15,2;5,8;1639,1;2500,2
613500;28/08/2018;12,8;18,9;16;0;1650,1;2516,2
613500;29/08/2018;12,6;21,5;16,7;0;1661,8;2532,9
613500;30/08/2018;14,4;16,9;15,8;22,9;1672,6;2548,7
613500;31/08/2018;13,7;18,5;15,6;5,6;1683,2;2564,3
613500;01/09/2018;11,8;18,5;15,1;0;1693,3;2579,4
613500;02/09/2018;12;20,7;16,3;0;1704,6;2595,7
613500;03/09/2018;13,6;21,5;17,4;0;1717;2613,1
613500;04/09/2018;12,3;22,1;16,7;0;1728,7;2629,8
613500;05/09/2018;10,7;22;16,6;0;1740,3;2646,4
613500;06/09/2018;11,7;21,2;16,6;0;1751,9;2663
613500;07/09/2018;12,2;19,3;16,5;5,7;1763,4;2679,5
613500;08/09/2018;10,9;17,9;14;3,6;1772,4;2693,5
613500;09/09/2018;13,5;18,9;16,2;0;1783,6;2709,7
613500;10/09/2018;13,4;19,8;16,8;0;1795,4;2726,5
613500;11/09/2018;13,1;17,6;15,1;6,6;1805,5;2741,6
613500;12/09/2018;12,2;15,7;14;0,6;1814,5;2755,6
613500;13/09/2018;8;17,3;13,4;0;1822,9;2769
613500;14/09/2018;10,9;17,3;14,7;0;1832,6;2783,7
613500;15/09/2018;9,5;16,4;14,1;0,9;1841,7;2797,8
613500;16/09/2018;4,9;18;13;0;1849,7;2810,8
613500;17/09/2018;13,6;19,6;16,8;0;1861,5;2827,6
613500;18/09/2018;11,8;25,6;18,7;0;1875,2;2846,3
613500;19/09/2018;14,3;22,1;17,6;0;1887,8;2863,9
613500;20/09/2018;16;19,9;17,8;0,3;1900,6;2881,7
613500;21/09/2018;11,1;21,8;15,9;2,5;1911,5;2897,6
613500;22/09/2018;10,3;15,5;12,2;0,9;1918,7;2909,8
613500;23/09/2018;9,7;13,7;11,3;0;1925;2921,1
613500;24/09/2018;8,6;13,1;10,5;0,1;1930,5;2931,6
613500;25/09/2018;7,5;13,7;10,6;0;1936,1;2942,2
613500;26/09/2018;10,9;15,3;13,2;0;1944,3;2955,4
613500;27/09/2018;12,6;18,1;15,5;0;1954,8;2970,9
613500;28/09/2018;9;13,6;11,2;0;1961;2982,1
613500;29/09/2018;5,8;13,8;10,4;0,1;1966,4;2992,5
613500;30/09/2018;10,3;14,5;12,4;0;1973,8;3004,9
613500;01/10/2018;5,3;12,8;9,4;0,6;1978,2;3014,3
613500;02/10/2018;6,9;9,6;8,4;1;1981,6;3022,7
613500;03/10/2018;7,9;13,7;10,5;0;1987,1;3033,2
613500;04/10/2018;5,7;15,3;11;0;1993,1;3044,2
613500;05/10/2018;10,4;15,5;13,4;0;2001,5;3057,6
613500;06/10/2018;5,9;15,6;10,9;0,3;2007,4;3068,5
613500;07/10/2018;6,1;11,9;9;4;2011,4;3077,5
613500;08/10/2018;6;12,8;10,6;0;2017;3088,1
613500;09/10/2018;9,8;15,1;12,6;0;2024,6;3100,7
613500;10/10/2018;6;18,5;12,4;0;2032;3113,1
613500;11/10/2018;12,3;18,4;14,5;0;2041,5;3127,6
613500;12/10/2018;12,2;19,5;15,2;0;2051,7;3142,8
613500;13/10/2018;13,2;21,8;17,4;0;2064,1;3160,2
613500;14/10/2018;12,3;17,9;15,3;0;2074,4;3175,5
613500;15/10/2018;9,7;19;14;0;2083,4;3189,5
613500;16/10/2018;8,1;19,1;13;0;2091,4;3202,5
613500;17/10/2018;8,5;18,4;12,9;0;2099,3;3215,4
613500;18/10/2018;6,7;13,8;11,3;0,1;2105,6;3226,7
613500;19/10/2018;1,5;12,3;7,4;0;2108;3234,1
613500;20/10/2018;6,9;13,1;10,4;0;2113,4;3244,5
613500;21/10/2018;4,6;13,4;10,7;0;2119,1;3255,2
613500;22/10/2018;8,2;12,9;10,2;0,7;2124,3;3265,4
613500;23/10/2018;9,2;12,7;10,9;4,3;2130,2;3276,3
613500;24/10/2018;7;10,2;8,8;0,8;2134;3285,1
613500;25/10/2018;8,1;11,5;10,2;0,2;2139,2;3295,3
613500;26/10/2018;4,3;10,7;8,4;4,6;2142,6;3303,7
613500;27/10/2018;0,1;8;4,5;1,8;2142,6;3308,2
613500;28/10/2018;-1,7;4,6;1,4;0;2142,6;3309,6
613500;29/10/2018;2;6,5;4,5;0,3;2142,6;3314,1
613500;30/10/2018;4,9;15,4;9,4;4,3;2147;3323,5
613500;31/10/2018;5,6;9,9;7,8;1,6;2149,8;3331,3
613500;01/11/2018;5,9;12,5;9;0;2153,8;3340,3
613500;02/11/2018;4,4;11,4;8,4;0;2157,2;3348,7
613500;03/11/2018;2,9;10,2;6,2;0;2158,4;3354,9
613500;04/11/2018;2,5;9,7;6,7;0;2160,1;3361,6
613500;05/11/2018;7,9;10,1;9,3;0;2164,4;3370,9
613500;06/11/2018;4,9;10,1;8;0;2167,4;3378,9
613500;07/11/2018;5,1;11,5;7,7;0;2170,1;3386,6
613500;08/11/2018;2;11,8;6,7;0;2171,8;3393,3
613500;09/11/2018;2,1;10;7,4;1;2174,2;3400,7
613500;10/11/2018;7,6;10,2;8,9;0,9;2178,1;3409,6
613500;11/11/2018;9,4;11,3;10,3;4,5;2183,4;3419,9
613500;12/11/2018;8,5;10,4;9,7;6,8;2188,1;3429,6
613500;13/11/2018;7;10,4;9,1;0;2192,2;3438,7
613500;14/11/2018;8,4;9,9;9,1;0,1;2196,3;3447,8
613500;15/11/2018;6,5;11,1;8,7;0,1;2200;3456,5
613500;16/11/2018;3,4;9,2;6,3;0;2201,3;3462,8
613500;17/11/2018;0;6,4;3,4;0;2201,3;3466,2
613500;18/11/2018;0,3;7,3;4,1;0;2201,3;3470,3
613500;19/11/2018;3,2;5,7;4,4;0,6;2201,3;3474,7
613500;20/11/2018;3,1;5,5;4,3;2,2;2201,3;3479
613500;21/11/2018;3,6;6,1;4,8;0;2201,3;3483,8
613500;22/11/2018;1,4;4,9;3,6;0;2201,3;3487,4
613500;23/11/2018;0,1;1,5;0,9;0;2201,3;3488,3
613500;24/11/2018;1,2;3,2;2,1;0,1;2201,3;3490,4
613500;25/11/2018;-0,2;3,4;2,1;0;2201,3;3492,5
613500;26/11/2018;-4,5;2,9;-0,9;0;2201,3;3492,5
613500;27/11/2018;-3,7;0,5;-1,7;0;2201,3;3492,5
613500;28/11/2018;-1,1;3,4;1,2;0;2201,3;3493,7
613500;29/11/2018;1,1;4,1;2,4;7,5;2201,3;3496,1
613500;30/11/2018;3,5;5,8;4,5;0,1;2201,3;3500,6
613500;01/12/2018;3,4;6,9;5,6;0,4;2201,9;3506,2
613500;02/12/2018;4,7;8,7;6,1;5,5;2203;3512,3
613500;03/12/2018;6,5;10,3;8,7;2;2206,7;3521
613500;04/12/2018;2,6;7,3;4,9;0;2206,7;3525,9
613500;05/12/2018;0,5;6,3;3,2;1,2;2206,7;3529,1
613500;06/12/2018;2,7;8,5;4,8;8,4;2206,7;3533,9
613500;07/12/2018;6,6;10,2;8,7;6,2;2210,4;3542,6
613500;08/12/2018;4,2;8,1;6,6;10,7;2212;3549,2
613500;09/12/2018;3,4;7,3;6;0,4;2213;3555,2
613500;10/12/2018;4,1;5,8;5;0;2213;3560,2
613500;11/12/2018;3,2;5,6;4,4;0,1;2213;3564,6
613500;12/12/2018;0,4;4,1;2,7;0;2213;3567,3
613500;13/12/2018;-0,6;2,3;0,9;0;2213;3568,2
613500;14/12/2018;-1,3;2,4;0,6;0,3;2213;3568,8
613500;15/12/2018;-0,5;0,9;0,2;0,2;2213;3569
613500;16/12/2018;-1,1;0,8;-0,3;0;2213;3569
613500;17/12/2018;-1;0,2;-0,3;0;2213;3569
613500;18/12/2018;0;4,1;2,3;0,4;2213;3571,3
613500;19/12/2018;1,8;3,6;2,6;0,5;2213;3573,9
613500;20/12/2018;2,7;4;3,3;1,3;2213;3577,2
613500;21/12/2018;3,2;4,9;4,4;10,3;2213;3581,6
613500;22/12/2018;-0,1;3,9;1,1;1,5;2213;3582,7
613500;23/12/2018;-1,9;3,2;0,8;5,5;2213;3583,5
613500;24/12/2018;-3,5;3,7;0,3;0;2213;3583,8
613500;25/12/2018;3,3;5,7;4,5;0;2213;3588,3
613500;26/12/2018;3,4;5,4;4,4;0;2213;3592,7
613500;27/12/2018;-6,3;4,4;2,7;0;2213;3595,4
613500;28/12/2018;5,5;7,2;6,4;0;2214,4;3601,8
613500;29/12/2018;6,1;7,4;6,6;6,1;2216;3608,4
613500;30/12/2018;2,8;7,7;5;0,6;2216;3613,4
613500;31/12/2018;3,4;7,1;5,4;0,2;2216,4;3618,8
613500;01/01/2019;4,7;8,2;6,2;0,5;1,2;6,2
613500;02/01/2019;0,9;5,4;2,9;0;1,2;9,1
613500;03/01/2019;0,1;3,2;1,7;0;1,2;10,8
613500;04/01/2019;1,8;7,1;4,8;0,1;1,2;15,6
613500;05/01/2019;-1,8;7,3;4,2;0;1,2;19,8
613500;06/01/2019;-2,9;4,7;1,3;0;1,2;21,1
613500;07/01/2019;4;6,9;5;2,1;1,2;26,1
613500;08/01/2019;1,6;6,7;4,1;5,5;1,2;30,2
613500;09/01/2019;0;2,5;1,4;0,2;1,2;31,6
613500;10/01/2019;-2,1;2,7;0,4;0,1;1,2;32
613500;11/01/2019;2,1;7,1;4,9;0;1,2;36,9
613500;12/01/2019;1;6,2;4,4;2,6;1,2;41,3
613500;13/01/2019;3,1;8;5,8;3,1;2;47,1
613500;14/01/2019;0,8;3,7;2;0;2;49,1
613500;15/01/2019;0,9;7;4,7;2,4;2;53,8
613500;16/01/2019;4,8;6,8;6;2,3;3;59,8
613500;17/01/2019;-1,4;5,2;2,6;3,6;3;62,4
613500;18/01/2019;-3,6;1,9;-0,5;0;3;62,4
613500;19/01/2019;-3,4;1,1;-0,5;0;3;62,4
613500;20/01/2019;-5,1;2;-1,4;0,1;3;62,4
613500;21/01/2019;-1,1;3,8;1,2;0,7;3;63,6
613500;22/01/2019;-1,6;1,4;-0,5;0;3;63,6
613500;23/01/2019;-3,3;-0,4;-2,1;0;3;63,6
613500;24/01/2019;-4,3;-2,5;-3,4;0;3;63,6
613500;25/01/2019;-3,4;-2,3;-2,9;0,2;3;63,6
613500;26/01/2019;-3,3;1,5;-0,7;2,4;3;63,6
613500;27/01/2019;1,2;3,5;2,6;17,1;3;66,2
613500;28/01/2019;-0,2;3,3;1,8;0,8;3;68
613500;29/01/2019;-3,3;2,6;0,1;0;3;68,1
613500;30/01/2019;-1,4;2,5;0,4;0;3;68,5
613500;31/01/2019;-0,7;0,8;0,1;0;3;68,6
613500;01/02/2019;-1,6;1,8;0,2;0;3;68,8
613500;02/02/2019;0,3;1,5;0,8;0,3;3;69,6
613500;03/02/2019;-2,2;2,3;0,5;0;3;70,1
613500;04/02/2019;-1,5;2,3;0,8;0,9;3;70,9
613500;05/02/2019;1,8;6;3,6;0;3;74,5
613500;06/02/2019;1,7;4,1;2,7;3,7;3;77,2
613500;07/02/2019;2,6;5,5;3,8;3,9;3;81
613500;08/02/2019;4,3;5,7;5;1,7;3;86
613500;09/02/2019;4,9;7,3;5,7;4,8;3,7;91,7
613500;10/02/2019;3,2;5,8;4,4;7,7;3,7;96,1
613500;11/02/2019;1,5;5,1;3,3;0;3,7;99,4
613500;12/02/2019;-0,7;4,4;2,2;0,1;3,7;101,6
613500;13/02/2019;4,1;7,7;6,2;0;4,9;107,8
613500;14/02/2019;4;6,2;5,1;0;5;112,9
613500;15/02/2019;0,8;8,6;3,9;0;5;116,8
613500;16/02/2019;1,6;8,9;5,1;0;5,1;121,9
613500;17/02/2019;4,8;9,8;6,6;0;6,7;128,5
613500;18/02/2019;2;9,7;5,5;0;7,2;134
613500;19/02/2019;3;7,9;5,5;1,5;7,7;139,5
613500;20/02/2019;3,6;7,4;5,6;4,1;8,3;145,1
613500;21/02/2019;4,4;7,9;6,5;5,2;9,8;151,6
613500;22/02/2019;-0,4;4,6;1,7;0;9,8;153,3
613500;23/02/2019;-0,9;4;1,2;0;9,8;154,5
613500;24/02/2019;-0,4;9,9;3,9;0;9,8;158,4
613500;25/02/2019;0,6;10,2;4,8;0;9,8;163,2
613500;26/02/2019;2,7;8,3;5,2;0;10;168,4
613500;27/02/2019;0,6;12,7;6;0;11;174,4
613500;28/02/2019;-1,3;8,5;4,5;0;11;178,9
613500;01/03/2019;-0,8;6,1;2,7;0;11;181,6
613500;02/03/2019;0,6;5,1;3;0;11;184,6
613500;03/03/2019;4,3;9,5;6,7;4;12,7;191,3
613500;04/03/2019;4,6;9,8;6,9;10,2;14,6;198,2
613500;05/03/2019;3,7;6,9;5,4;7,5;15;203,6
613500;06/03/2019;0,7;7;4,7;11,7;15;208,3
613500;07/03/2019;4,7;9,6;7,1;2,3;17,1;215,4
613500;08/03/2019;3,2;7,4;5,5;1,6;17,6;220,9
613500;09/03/2019;2,9;8,1;4,8;6,5;17,6;225,7
613500;10/03/2019;-0,8;7,3;4,1;0;17,6;229,8
613500;11/03/2019;-1,7;5,7;1,2;0;17,6;231
613500;12/03/2019;-0,9;5,6;3,2;12;17,6;234,2
613500;13/03/2019;3,3;6;4,7;4,8;17,6;238,9
613500;14/03/2019;3,5;6,5;4,9;7,1;17,6;243,8
613500;15/03/2019;3,9;8;5,3;6,1;17,9;249,1
613500;16/03/2019;3;7,3;5,3;11,2;18,2;254,4
613500;17/03/2019;3,9;8,1;6,5;2,1;19,7;260,9
613500;18/03/2019;2,3;7,1;4,8;1,6;19,7;265,7
613500;19/03/2019;-0,2;7,4;3,6;0;19,7;269,3
613500;20/03/2019;0,3;8,6;5,5;0,3;20,2;274,8
613500;21/03/2019;6;9,7;7,5;0;22,7;282,3
613500;22/03/2019;3,7;7,8;6,6;0;24,3;288,9
613500;23/03/2019;2;10,5;7;0;26,3;295,9
613500;24/03/2019;1,7;8,6;5,1;0;26,4;301
613500;25/03/2019;0,8;7,5;4,4;2;26,4;305,4
613500;26/03/2019;1,8;8,3;5;0;26,4;310,4
613500;27/03/2019;5,6;11;7,9;0;29,3;318,3
613500;28/03/2019;6,2;12,4;8,6;0;32,9;326,9
613500;29/03/2019;4,9;12,8;8,4;0;36,3;335,3
613500;30/03/2019;2,4;14;8,2;0;39,5;343,5
613500;31/03/2019;-0,2;7,4;5;0;39,5;348,5
613500;01/04/2019;-3,1;8;2,8;0;39,5;351,3
613500;02/04/2019;1,7;9,7;5,9;0;40,4;357,2
613500;03/04/2019;6,9;14,7;9,5;0;44,9;366,7
613500;04/04/2019;5,8;14,2;9,5;0;49,4;376,2
613500;05/04/2019;6,5;16,6;10,2;0;54,6;386,4
613500;06/04/2019;5,7;16,7;10,3;0;59,9;396,7
613500;07/04/2019;4,3;18,6;10,6;0;65,5;407,3
613500;08/04/2019;2,6;11,2;7,4;0,1;67,9;414,7
613500;09/04/2019;-1,7;6,6;2,9;0;67,9;417,6
613500;10/04/2019;-2,8;6,8;2,5;0;67,9;420,1
613500;11/04/2019;-0,9;6,3;2,8;0;67,9;422,9
613500;12/04/2019;-2,9;5,2;1,4;0;67,9;424,3
613500;13/04/2019;-2,3;5,2;2;0;67,9;426,3
613500;14/04/2019;-1,4;8,6;3,7;0;67,9;430
613500;15/04/2019;-1,3;10;3,9;0;67,9;433,9
613500;16/04/2019;-0,9;10,1;4,8;0;67,9;438,7
613500;17/04/2019;2,2;14,8;8,3;0;71,2;447
613500;18/04/2019;3,5;16,5;9,7;0;75,9;456,7
613500;19/04/2019;4;17,6;10,3;0;81,2;467
613500;20/04/2019;-0,6;17,7;9,5;0;85,7;476,5
613500;21/04/2019;1,4;18,4;10,7;0;91,4;487,2
613500;22/04/2019;3,7;15,2;10,1;0;96,5;497,3
613500;23/04/2019;7,1;17;12,2;1,2;103,7;509,5
613500;24/04/2019;9,5;16,2;12,4;2,3;111,1;521,9
613500;25/04/2019;9;18,6;13,7;0;119,8;535,6
613500;26/04/2019;9,6;19,3;13,1;0,4;127,9;548,7
613500;27/04/2019;8,4;15,9;11,5;8,4;134,4;560,2
613500;28/04/2019;8,5;16,1;11,9;0;141,3;572,1
613500;29/04/2019;6;17,6;12,7;1;149;584,8
613500;30/04/2019;4,2;19,1;11,9;0;155,9;596,7
613500;01/05/2019;7,8;14,1;10,2;0;161,1;606,9
613500;02/05/2019;3,6;11,4;8,8;2;164,9;615,7
613500;03/05/2019;2,8;9,6;5,7;1,1;165,6;621,4
613500;04/05/2019;0,4;9,3;4,6;1,8;165,6;626
613500;05/05/2019;-1,6;12,3;6,2;0;166,8;632,2
613500;06/05/2019;4,8;10;7;0,1;168,8;639,2
613500;07/05/2019;2,7;10,6;6,3;0,4;170,1;645,5
613500;08/05/2019;3;13;8,6;0,8;173,7;654,1
613500;09/05/2019;8,3;15,4;11,3;8,7;180;665,4
613500;10/05/2019;5,5;12,7;9,6;0,2;184,6;675
613500;11/05/2019;1,1;12,9;8;0;187,6;683
613500;12/05/2019;4,4;13,8;8,8;0;191,4;691,8
613500;13/05/2019;2,9;13,3;8,3;0;194,7;700,1
613500;14/05/2019;-0,4;13;8;0;197,7;708,1
613500;15/05/2019;1,6;16;9,6;0;202,3;717,7
613500;16/05/2019;3,5;19,4;12,3;0;209,6;730
613500;17/05/2019;9;12,1;10,6;5,1;215,2;740,6
613500;18/05/2019;8,6;19,2;13,4;0;223,6;754
613500;19/05/2019;11,7;21;15,3;0;233,9;769,3
613500;20/05/2019;10,1;22,4;17,4;0;246,3;786,7
613500;21/05/2019;12,8;18;15;11,5;256,3;801,7
613500;22/05/2019;7;15,2;11,9;4,9;263,2;813,6
613500;23/05/2019;5,2;17,7;12,1;0;270,3;825,7
613500;24/05/2019;8,5;17,9;12,5;0;277,8;838,2
613500;25/05/2019;9,7;16,9;12,2;0;285;850,4
613500;26/05/2019;9,4;14,3;11,6;7,7;291,6;862
613500;27/05/2019;10,2;15,8;13,1;0,6;299,7;875,1
613500;28/05/2019;7,1;14;10,7;0,1;305,4;885,8
613500;29/05/2019;5,6;13,5;9,5;0;309,9;895,3
613500;30/05/2019;6,5;14,5;11,9;0,5;316,8;907,2
613500;31/05/2019;11,9;17,9;14,4;3,2;326,2;921,6
613500;01/06/2019;11,4;18,7;14,7;0,1;335,9;936,3
613500;02/06/2019;8;22,7;15,4;0;346,3;951,7
613500;03/06/2019;13,4;22,4;18;5;359,3;969,7
613500;04/06/2019;10,4;17,7;14,9;0,1;369,2;984,6
613500;05/06/2019;13,4;26,9;20,7;0;384,9;1005,3
613500;06/06/2019;14,6;25,7;19,4;6,2;399,3;1024,7
613500;07/06/2019;12;19;14,5;0,1;408,8;1039,2
613500;08/06/2019;12,2;18,1;15,2;7,8;419;1054,4
613500;09/06/2019;11;18,2;15;0;429;1069,4
613500;10/06/2019;10,1;18,3;14,5;0,1;438,5;1083,9
613500;11/06/2019;13,3;21,7;17,2;0,1;450,7;1101,1
613500;12/06/2019;14,4;18,9;16,7;14,5;462,4;1117,8
613500;13/06/2019;11,8;21,8;17,1;0,4;474,5;1134,9
613500;14/06/2019;13,1;24;17,7;6,4;487,2;1152,6
613500;15/06/2019;13,5;20,4;16,2;7,1;498,4;1168,8
613500;16/06/2019;12,6;20,3;16,7;0;510,1;1185,5
613500;17/06/2019;11,7;22,1;17,5;0;522,6;1203
613500;18/06/2019;13,7;26,1;19,4;1,8;537;1222,4
613500;19/06/2019;14,3;27;20,8;9,2;552,8;1243,2
613500;20/06/2019;12,9;21,2;17,7;0;565,5;1260,9
613500;21/06/2019;11,2;20;15,5;0,2;576;1276,4
613500;22/06/2019;8,4;18,5;14,2;0;585,2;1290,6
613500;23/06/2019;7,3;21,6;15,2;0;595,4;1305,8
613500;24/06/2019;8,2;22,8;16,4;0;606,8;1322,2
613500;25/06/2019;13,4;27,8;20,8;0;622,6;1343
613500;26/06/2019;13,8;28,1;20,8;0;638,4;1363,8
613500;27/06/2019;11,6;19,4;15,4;0;648,8;1379,2
613500;28/06/2019;11,6;22,1;17;0;660,8;1396,2
613500;29/06/2019;11;25,6;18;0;673,8;1414,2
613500;30/06/2019;10,8;30,4;21,1;0;689,9;1435,3
613500;01/07/2019;14,5;22;17,2;2,5;702,1;1452,5
613500;02/07/2019;11,5;17,2;14,2;0;711,3;1466,7
613500;03/07/2019;10,4;18;13,6;0;719,9;1480,3
613500;04/07/2019;9,9;16,6;13,1;7,4;728;1493,4
613500;05/07/2019;12;19,8;15,2;0,3;738,2;1508,6
613500;06/07/2019;11,8;18,8;14;6,3;747,2;1522,6
613500;07/07/2019;10,8;16,9;13,8;0;756;1536,4
613500;08/07/2019;11,2;18,8;14,1;0,6;765,1;1550,5
613500;09/07/2019;10,5;20,2;15;0;775,1;1565,5
613500;10/07/2019;11,6;20,9;15,9;0;786;1581,4
613500;11/07/2019;8,9;20,9;15,8;0;796,8;1597,2
613500;12/07/2019;14,3;23;17,7;2,7;809,5;1614,9
613500;13/07/2019;9,9;22,8;17,4;0;821,9;1632,3
613500;14/07/2019;11,7;17;14,7;0;831,6;1647
613500;15/07/2019;11,6;18;15;0;841,6;1662
613500;16/07/2019;10,9;20,2;15,6;0;852,2;1677,6
613500;17/07/2019;9;22,2;16,4;0;863,6;1694
613500;18/07/2019;7,8;23,7;17,2;0;875,8;1711,2
613500;19/07/2019;14,8;23,7;19;0;889,8;1730,2
613500;20/07/2019;9,1;25,5;18,4;4,5;903,2;1748,6
613500;21/07/2019;14,7;20,2;17,7;1,1;915,9;1766,3
613500;22/07/2019;13,3;18,2;15,6;5,6;926,5;1781,9
613500;23/07/2019;16,4;26,9;20,8;0,1;942,3;1802,7
613500;24/07/2019;11,9;29,4;21,5;0;958,8;1824,2
613500;25/07/2019;15,2;29,3;22,4;0;976,2;1846,6
613500;26/07/2019;14;31,1;22,4;0;993,6;1869
613500;27/07/2019;14,8;27,4;21,1;0;1009,7;1890,1
613500;28/07/2019;16,8;26,8;20,9;0;1025,6;1911
613500;29/07/2019;16,5;31;23,6;0;1044,2;1934,6
613500;30/07/2019;16,3;25,9;20,3;15,8;1059,5;1954,9
613500;31/07/2019;16;19,5;17,6;4,4;1072,1;1972,5
613500;01/08/2019;13,4;17,2;15,5;2,4;1082,6;1988
613500;02/08/2019;10,3;22,2;16,9;0;1094,5;2004,9
613500;03/08/2019;9,9;25;18,5;0,1;1108;2023,4
613500;04/08/2019;13;20,7;17,4;0;1120,4;2040,8
613500;05/08/2019;11,1;23,3;17,4;0;1132,8;2058,2
613500;06/08/2019;15,2;23,5;19;9,3;1146,8;2077,2
613500;07/08/2019;10,9;23;17,4;5,8;1159,2;2094,6
613500;08/08/2019;14;21,3;17,7;0,2;1171,9;2112,3
613500;09/08/2019;14;21,8;18,1;0;1185;2130,4
613500;10/08/2019;17,6;24;20,2;2,2;1200,2;2150,6
613500;11/08/2019;16,6;22,3;19,3;0;1214,5;2169,9
613500;12/08/2019;13,7;21,6;18,1;0;1227,6;2188
613500;13/08/2019;11;17,7;14,5;5;1237,1;2202,5
613500;14/08/2019;9,9;18,8;15,1;0;1247,2;2217,6
613500;15/08/2019;14,3;18,3;16;10,4;1258,2;2233,6
613500;16/08/2019;14,1;19,6;16,8;1,1;1270;2250,4
613500;17/08/2019;15;19;17;3,9;1282;2267,4
613500;18/08/2019;13,4;18,8;16,3;6,5;1293,3;2283,7
613500;19/08/2019;14;19,8;16,8;0,1;1305,1;2300,5
613500;20/08/2019;11,7;20,3;16,3;0;1316,4;2316,8
613500;21/08/2019;10,8;20,3;15,5;0;1326,9;2332,3
613500;22/08/2019;8,9;23,4;17;0;1338,9;2349,3
613500;23/08/2019;13,1;24;18,6;0;1352,5;2367,9
613500;24/08/2019;10,7;26,3;18,6;0;1366,1;2386,5
613500;25/08/2019;14,3;27,8;20,9;0;1382;2407,4
613500;26/08/2019;17,6;29;22,5;0;1399,5;2429,9
613500;27/08/2019;15,8;26,9;20,8;7,5;1415,3;2450,7
613500;28/08/2019;18,3;28,9;23,2;0,2;1433,5;2473,9
613500;29/08/2019;16,9;23,8;21;0,1;1449,5;2494,9
613500;30/08/2019;11,8;22,7;17,8;0;1462,3;2512,7
613500;31/08/2019;11,9;28,1;20,6;0,1;1477,9;2533,3
613500;01/09/2019;14,3;23,2;18,6;0,6;1491,5;2551,9
613500;02/09/2019;10,6;19,1;15,1;0;1501,6;2567
613500;03/09/2019;12,2;19,9;16,1;6;1512,7;2583,1
613500;04/09/2019;13,4;19,8;16,3;8,6;1524;2599,4
613500;05/09/2019;11,5;16,3;14;4,5;1533;2613,4
613500;06/09/2019;10,9;16;13,3;5,9;1541,3;2626,7
613500;07/09/2019;10,1;17,6;14,5;0,2;1550,8;2641,2
613500;08/09/2019;9,1;17,5;12,8;4,7;1558,6;2654
613500;09/09/2019;9,5;15,7;13,2;9;1566,8;2667,2
613500;10/09/2019;14;15,4;14,6;20;1576,4;2681,8
613500;11/09/2019;12,2;17,5;14,8;3,9;1586,2;2696,6
613500;12/09/2019;12,9;18,6;15,8;0;1597;2712,4
613500;13/09/2019;12,2;17,2;15,1;0,4;1607,1;2727,5
613500;14/09/2019;9,8;17;13,5;0;1615,6;2741
613500;15/09/2019;11,7;16,9;14,3;0,4;1624,9;2755,3
613500;16/09/2019;10,8;15,9;12,8;0;1632,7;2768,1
613500;17/09/2019;7,6;13,3;11,3;0,4;1639;2779,4
613500;18/09/2019;8,6;14,4;11,3;0,1;1645,3;2790,7
613500;19/09/2019;7,5;15,4;11,1;0;1651,4;2801,8
613500;20/09/2019;8,2;16,4;12,8;0;1659,2;2814,6
613500;21/09/2019;7,7;17,6;13;0;1667,2;2827,6
613500;22/09/2019;5,6;21,4;13,4;0;1675,6;2841
613500;23/09/2019;12,3;16,7;14,3;0;1684,9;2855,3
613500;24/09/2019;12,8;16,5;14,2;0;1694,1;2869,5
613500;25/09/2019;11,1;16;14;0,1;1703,1;2883,5
613500;26/09/2019;12,4;18,1;14,5;0;1712,6;2898
613500;27/09/2019;12,4;17;15;10,9;1722,6;2913
613500;28/09/2019;13;16,7;14,5;3,1;1732,1;2927,5
613500;29/09/2019;12,6;14,9;13,5;3,3;1740,6;2941
613500;30/09/2019;9,6;15;12,6;10,1;1748,2;2953,6
613500;01/10/2019;8,1;10,8;9,5;0;1752,7;2963,1
613500;02/10/2019;5,7;13,5;8,9;7,4;1756,6;2972
613500;03/10/2019;4,5;10,1;7,5;0;1759,1;2979,5
613500;04/10/2019;3,1;11,1;7,3;0;1761,4;2986,8
613500;05/10/2019;1,6;10;6,3;0;1762,7;2993,1
613500;06/10/2019;1,6;9,6;5,6;0;1763,3;2998,7
613500;07/10/2019;-0,1;8,9;4,7;0;1763,3;3003,4
613500;08/10/2019;4,7;15,7;10,5;8,9;1768,8;3013,9
613500;09/10/2019;9,2;13,1;11,3;4,4;1775,1;3025,2
613500;10/10/2019;9;13,7;11;1,8;1781,1;3036,2
613500;11/10/2019;10,9;14,4;12,7;32,7;1788,8;3048,9
613500;12/10/2019;11,7;14,5;12,6;8,9;1796,4;3061,5
613500;13/10/2019;11,1;17,8;12,3;4,7;1803,7;3073,8
