station;date;minte;maxte;temp;prec08;tsum5;tsum0
22;1994-03-10;3.1;6.7;4.3;5.2;2.9;133.4
22;1994-03-11;1.6;7.1;3.9;0.4;2.9;137.3
22;1994-03-12;1.2;5.7;3.1;0;2.9;140.4
22;1994-03-13;1.1;5.7;2.9;0.3;2.9;143.3
22;1994-03-14;1.4;7.6;4.9;6.2;2.9;148.2
22;1994-03-15;2.2;6.5;4.1;1.8;2.9;152.3
22;1994-03-16;1.3;5.2;2.6;0;2.9;154.9
22;1994-03-17;0.1;3.9;2.1;2.2;2.9;157
22;1994-03-18;0.9;5.3;2.6;0;2.9;159.6
22;1994-03-19;0.3;1.4;0.5;0.9;2.9;160.1
22;1994-03-20;-7.6;2.4;-1.4;9.6;2.9;160.1
22;1994-03-21;-7.1;4.5;0.2;1.4;2.9;160.3
22;1994-03-22;-3.3;3.1;1;0;2.9;161.3
22;1994-03-23;-0.3;8.6;6.3;1.6;4.2;167.6
22;1994-03-24;4.1;8.9;6.1;7.8;5.3;173.7
22;1994-03-25;3.7;6.2;4.6;0;5.3;178.3
22;1994-03-26;3.1;5.9;4.1;7.1;5.3;182.4
22;1994-03-27;1.1;6.9;3.5;0.5;5.3;185.9
22;1994-03-28;0.8;8;4.4;0;5.3;190.3
22;1994-03-29;1.7;10.7;7.3;3.1;7.6;197.6
22;1994-03-30;3.6;11.8;7.4;0.7;10;205
22;1994-03-31;4.2;12.2;8.3;0;13.3;213.3
22;1994-04-01;5.8;10.2;7.1;2.1;15.4;220.4
22;1994-04-02;5.3;8.5;6.2;4;16.6;226.6
22;1994-04-03;1.8;8.7;5;0;16.6;231.6
22;1994-04-04;2.5;5.4;3.6;0;16.6;235.2
22;1994-04-05;2.8;7.3;4.6;7.7;16.6;239.8
22;1994-04-06;3.1;7.8;4.9;0.1;16.6;244.7
22;1994-04-07;1.1;7.8;4.3;0;16.6;249
22;1994-04-08;-1;8.5;4.2;0.3;16.6;253.2
22;1994-04-09;0.3;8.2;5.3;0;16.9;258.5
22;1994-04-10;0.4;9.7;5.7;4.1;17.6;264.2
22;1994-04-11;3.5;13.2;8.1;0;20.7;272.3
22;1994-04-12;4.3;14.6;9.3;0;25;281.6
22;1994-04-13;6.8;9.7;7.8;0;27.8;289.4
22;1994-04-14;6;8.4;6.8;9.4;29.6;296.2
22;1994-04-15;5.7;7.4;6.3;2;30.9;302.5
22;1994-04-16;4.4;8.7;6.2;0.1;32.1;308.7
22;1994-04-17;3.2;9.1;5.4;0;32.5;314.1
22;1994-04-18;0.6;7.1;4.1;0;32.5;318.2
22;1994-04-19;0.3;6.7;4;0;32.5;322.2
22;1994-04-20;2.8;10.6;6.8;0;34.3;329
22;1994-04-21;4;13.3;8.5;0;37.8;337.5
22;1994-04-22;5.8;13.7;9.5;1.5;42.3;347
22;1994-04-23;2.7;18.4;10.8;0;48.1;357.8
22;1994-04-24;5.9;18.6;12.8;0;55.9;370.6
22;1994-04-25;6.7;18.1;12.2;0;63.1;382.8
22;1994-04-26;6.7;15.1;10.7;0.2;68.8;393.5
22;1994-04-27;8;16.6;12.3;0.4;76.1;405.8
22;1994-04-28;9.2;15.1;12.6;0;83.7;418.4
22;1994-04-29;11;18;13.5;0.4;92.2;431.9
22;1994-04-30;9.9;16.8;12;0;99.2;443.9
22;1994-05-01;6.3;11.8;8.3;0;102.5;452.2
22;1994-05-02;0.6;12;7.1;0;104.6;459.3
22;1994-05-03;0.7;14.3;8.3;0;107.9;467.6
22;1994-05-04;5.9;13;9.2;0;112.1;476.8
22;1994-05-05;7.1;11.2;8.5;5;115.6;485.3
22;1994-05-06;3.1;12.8;9;0.5;119.6;494.3
22;1994-05-07;7.6;16.6;11.5;0;126.1;505.8
22;1994-05-08;7.6;18.6;13;0;134.1;518.8
22;1994-05-09;7.5;20.2;13.8;0;142.9;532.6
22;1994-05-10;4.6;20.6;13.3;0;151.2;545.9
22;1994-05-11;6.4;20.1;14.2;0.3;160.4;560.1
22;1994-05-12;7;19.6;13.9;0;169.3;574
22;1994-05-13;7.8;17.7;12.3;0;176.6;586.3
22;1994-05-14;4.7;17.7;12.1;0;183.7;598.4
22;1994-05-15;9.2;15.8;13.1;0;191.8;611.5
22;1994-05-16;10;14.3;12.1;7.1;198.9;623.6
22;1994-05-17;7.3;10.9;9.8;0.1;203.7;633.4
22;1994-05-18;9.5;14.3;10.5;11.7;209.2;643.9
22;1994-05-19;6.9;13.2;9.4;4.2;213.6;653.3
22;1994-05-20;6.5;15.4;10.5;0;219.1;663.8
22;1994-05-21;5;15.9;11.4;0;225.5;675.2
22;1994-05-22;8;11.8;9.5;0;230;684.7
22;1994-05-23;8.3;13.9;10.8;0.6;235.8;695.5
22;1994-05-24;9.3;13.6;10.5;14.1;241.3;706
22;1994-05-25;7.4;14.7;11.1;0;247.4;717.1
22;1994-05-26;9.8;13.6;11.2;3.6;253.6;728.3
22;1994-05-27;7.1;14.4;10.6;0;259.2;738.9
22;1994-05-28;6.7;14.5;10.9;0;265.1;749.8
22;1994-05-29;7.4;12.8;9.5;0;269.6;759.3
22;1994-05-30;6.9;14.9;10.9;0.8;275.5;770.2
22;1994-05-31;6.7;14.2;10.5;0.3;281;780.7
22;1994-06-01;7.5;16.9;12.2;1.8;288.2;792.9
22;1994-06-02;6.2;20.9;14.2;0;297.4;807.1
22;1994-06-03;11.8;17.4;13.9;2.6;306.3;821
22;1994-06-04;10.3;14.5;12;0.3;313.3;833
22;1994-06-05;7.2;14.6;10.8;0;319.1;843.8
22;1994-06-06;8.5;16.5;11.9;0.6;326;855.7
22;1994-06-07;10.1;18.4;14.3;0;335.3;870
22;1994-06-08;9.9;17.2;13.2;0.2;343.5;883.2
22;1994-06-09;8.6;14.1;11;3.5;349.5;894.2
22;1994-06-10;8.7;15;11.8;1.5;356.3;906
22;1994-06-11;7;16.8;12.9;0.4;364.2;918.9
22;1994-06-12;6.3;15.1;12.3;0;371.5;931.2
22;1994-06-13;12.1;18.9;14.8;0.2;381.3;946
22;1994-06-14;9.8;21.5;14.2;0;390.5;960.2
22;1994-06-15;8.6;11.7;9.8;0;395.3;970
22;1994-06-16;8.2;13.8;10.6;3.8;400.9;980.6
22;1994-06-17;6.3;14.8;10.6;0;406.5;991.2
22;1994-06-18;6.4;13.6;10.7;0;412.2;1001.9
22;1994-06-19;10.3;16.6;13.2;8.2;420.4;1015.1
22;1994-06-20;8.7;16.9;12.8;0.4;428.2;1027.9
22;1994-06-21;7.6;16.6;13.4;0;436.6;1041.3
22;1994-06-22;12.9;17.5;14.4;4.9;446;1055.7
22;1994-06-23;10.4;15.6;12.7;0.3;453.7;1068.4
22;1994-06-24;8.1;17.1;12.6;0;461.3;1081
22;1994-06-25;7;22.8;16;0;472.3;1097
22;1994-06-26;14.3;21.7;18.1;2.4;485.4;1115.1
22;1994-06-27;12.7;22.3;17.4;0.2;497.8;1132.5
22;1994-06-28;12;25;17.7;0;510.5;1150.2
22;1994-06-29;14.1;23.6;18.6;0;524.1;1168.8
22;1994-06-30;11.1;18.8;15;12;534.1;1183.8
22;1994-07-01;8.9;18.4;13.7;0;542.8;1197.5
22;1994-07-02;6;21.7;14.8;0;552.6;1212.3
22;1994-07-03;9.2;25.8;18.2;0;565.8;1230.5
22;1994-07-04;11.9;23.9;18.8;0;579.6;1249.3
22;1994-07-05;14.7;16;15.2;0;589.8;1264.5
22;1994-07-06;13.3;20.1;16.2;0;601;1280.7
22;1994-07-07;7.5;24.5;17.1;0.2;613.1;1297.8
22;1994-07-08;12.8;23.4;17.8;0;625.9;1315.6
22;1994-07-09;11.7;20.2;16.5;0;637.4;1332.1
22;1994-07-10;10.6;22.8;17.3;0;649.7;1349.4
22;1994-07-11;10.3;25.9;19.6;0;664.3;1369
22;1994-07-12;11.6;27.6;20.9;0;680.2;1389.9
22;1994-07-13;15.7;29.1;23;0;698.2;1412.9
22;1994-07-14;16.9;30.6;23.9;0;717.1;1436.8
22;1994-07-15;16.8;23.6;19.5;0.1;731.6;1456.3
22;1994-07-16;13.6;21.1;17.3;0.5;743.9;1473.6
22;1994-07-17;9.7;19.7;15.3;0.1;754.2;1488.9
22;1994-07-18;9.8;23.6;17.3;0;766.5;1506.2
22;1994-07-19;10.3;23.5;17.8;0;779.3;1524
22;1994-07-20;9.4;26.8;19.6;0;793.9;1543.6
22;1994-07-21;11.3;26.7;20.3;0;809.2;1563.9
22;1994-07-22;11.4;28.9;20.7;0;824.9;1584.6
22;1994-07-23;13.3;29.3;22;0.1;841.9;1606.6
22;1994-07-24;14.6;29.8;22.7;0;859.6;1629.3
22;1994-07-25;16.7;28.8;23.1;0;877.7;1652.4
22;1994-07-26;18.7;31.4;24.8;0.1;897.5;1677.2
22;1994-07-27;15;29.1;22.8;0;915.3;1700
22;1994-07-28;17.1;31.3;24.9;0;935.2;1724.9
22;1994-07-29;20.2;26.4;22.2;0;952.4;1747.1
22;1994-07-30;12.8;27.8;21.1;0.1;968.5;1768.2
22;1994-07-31;19.4;30;23.7;3.3;987.2;1791.9
22;1994-08-01;19.8;30.2;24.1;0;1006.3;1816
22;1994-08-02;18.6;26;21.2;1.5;1022.5;1837.2
22;1994-08-03;14;24.9;19.8;2.9;1037.3;1857
22;1994-08-04;12.8;28.6;21.4;0;1053.7;1878.4
22;1994-08-05;18.3;31.1;24.5;0;1073.2;1902.9
22;1994-08-06;19.9;25;21.7;0.1;1089.9;1924.6
22;1994-08-07;14.8;24.1;19.2;0.3;1104.1;1943.8
22;1994-08-08;12.9;24.3;18.6;0;1117.7;1962.4
22;1994-08-09;11.4;24.8;18.7;3.1;1131.4;1981.1
22;1994-08-10;11.6;26;19.5;0;1145.9;2000.6
22;1994-08-11;14.9;24.2;20;0;1160.9;2020.6
22;1994-08-12;15.3;23.6;19.2;0.1;1175.1;2039.8
22;1994-08-13;11.2;18.8;16;0.4;1186.1;2055.8
22;1994-08-14;11.7;16.1;13;14.6;1194.1;2068.8
22;1994-08-15;11.2;20;16.5;4.1;1205.6;2085.3
22;1994-08-16;13.2;18.1;15.1;0;1215.7;2100.4
22;1994-08-17;11.5;20.5;16.3;0;1227;2116.7
22;1994-08-18;11.8;15.2;13.2;14.7;1235.2;2129.9
22;1994-08-19;10.3;20;16;3.2;1246.2;2145.9
22;1994-08-20;13.2;19.8;16.1;0;1257.3;2162
22;1994-08-21;10.8;19.9;14.6;0.1;1266.9;2176.6
22;1994-08-22;7.9;20.1;14.8;0.7;1276.7;2191.4
22;1994-08-23;8;22.4;15.4;0;1287.1;2206.8
22;1994-08-24;11.4;18;15.4;0;1297.5;2222.2
22;1994-08-25;14.9;20.2;16.9;1;1309.4;2239.1
22;1994-08-26;13.8;20.6;16.8;20.5;1321.2;2255.9
22;1994-08-27;14.3;20.9;17.1;0;1333.3;2273
22;1994-08-28;9;16.5;13.5;2.9;1341.8;2286.5
22;1994-08-29;10.2;17;13.9;0;1350.7;2300.4
22;1994-08-30;10.2;17.9;13.8;5.4;1359.5;2314.2
22;1994-08-31;5.6;19.5;13.3;0.6;1367.8;2327.5
22;1994-09-01;8.8;18.5;14.7;0;1377.5;2342.2
22;1994-09-02;14.4;21;16.7;16.5;1389.2;2358.9
22;1994-09-03;14.2;17.8;15.3;23.6;1399.5;2374.2
22;1994-09-04;12.1;18.2;15.1;2.9;1409.6;2389.3
22;1994-09-05;14;17.5;14.9;9.7;1419.5;2404.2
22;1994-09-06;12.6;16.8;14.3;9.6;1428.8;2418.5
22;1994-09-07;10.4;17.6;13.6;2.5;1437.4;2432.1
22;1994-09-08;10.6;17.2;14.5;0;1446.9;2446.6
22;1994-09-09;12.7;15.3;13.5;12.3;1455.4;2460.1
22;1994-09-10;11.1;16.3;13;13.4;1463.4;2473.1
22;1994-09-11;9.8;15.6;13;13.6;1471.4;2486.1
22;1994-09-12;9.9;14.6;12.8;0.4;1479.2;2498.9
22;1994-09-13;11.5;16.6;14.2;0;1488.4;2513.1
22;1994-09-14;9.3;17.9;13.6;0.2;1497;2526.7
22;1994-09-15;10.2;16;13.5;16.6;1505.5;2540.2
22;1994-09-16;11.4;13.4;12.6;35.7;1513.1;2552.8
22;1994-09-17;11.5;13.1;12.3;14.7;1520.4;2565.1
22;1994-09-18;11;12.4;11.4;3.4;1526.8;2576.5
22;1994-09-19;10.6;13;11.6;0.7;1533.4;2588.1
22;1994-09-20;10.7;16;12.5;1.1;1540.9;2600.6
22;1994-09-21;9.2;17;12.3;0;1548.2;2612.9
22;1994-09-22;9.8;15.6;12.3;0;1555.5;2625.2
22;1994-09-23;4.9;16.8;11;0.3;1561.5;2636.2
22;1994-09-24;5.4;19.1;12.3;0;1568.8;2648.5
22;1994-09-25;7.3;17.7;12.8;0;1576.6;2661.3
22;1994-09-26;8.3;15.5;11.8;0.2;1583.4;2673.1
22;1994-09-27;10.8;13.8;11.6;0.3;1590;2684.7
22;1994-09-28;7.8;12.9;10.5;2.1;1595.5;2695.2
22;1994-09-29;8.4;15.6;13.1;0;1603.6;2708.3
22;1994-09-30;9.4;14.2;12.1;0;1610.7;2720.4
22;1994-10-01;8.4;13.5;10.5;1.4;1616.2;2730.9
22;1994-10-02;7.5;12.6;10;0;1621.2;2740.9
22;1994-10-03;7.7;12.6;9.2;3.2;1625.4;2750.1
22;1994-10-04;4.9;9.3;6.3;4.7;1626.7;2756.4
22;1994-10-05;4.1;9.9;6;0.4;1627.7;2762.4
22;1994-10-06;-1.1;11.2;6.2;0;1628.9;2768.6
22;1994-10-07;-0.2;11.5;10.1;0;1634;2778.7
22;1994-10-08;8.2;11.3;9.3;0;1638.3;2788
22;1994-10-09;7.2;10.4;8;0;1641.3;2796
22;1994-10-10;2.4;11.6;7.3;0.3;1643.6;2803.3
22;1994-10-11;2.8;11.5;9.2;0.1;1647.8;2812.5
22;1994-10-12;8.1;11.9;10.1;0.3;1652.9;2822.6
22;1994-10-13;8.5;12.4;10.8;0.2;1658.7;2833.4
22;1994-10-14;8.6;13.5;10;0.1;1663.7;2843.4
22;1994-10-15;4.6;11.8;8.7;0;1667.4;2852.1
22;1994-10-16;5;9.5;6.2;0.2;1668.6;2858.3
22;1994-10-17;-1;7.3;1.9;0;1668.6;2860.2
22;1994-10-18;-3.9;7.3;1.8;0;1668.6;2862
22;1994-10-19;-3.6;7.8;4.7;0;1668.6;2866.7
22;1994-10-20;2.1;8.5;6.4;0;1670;2873.1
22;1994-10-21;3.8;8.6;6.2;0;1671.2;2879.3
22;1994-10-22;3.8;9.9;7.8;0;1674;2887.1
22;1994-10-23;5.7;13.3;10.4;3.5;1679.4;2897.5
22;1994-10-24;8.2;11.5;10.2;0;1684.6;2907.7
22;1994-10-25;5.8;9.8;8.6;0.6;1688.2;2916.3
22;1994-10-26;5.8;9.7;8.7;2.4;1691.9;2925
22;1994-10-27;7.4;8.8;8.3;1.7;1695.2;2933.3
22;1994-10-28;6.3;8.7;7.8;3;1698;2941.1
22;1994-10-29;6.9;9.2;7.9;0;1700.9;2949
22;1994-10-30;6.5;9.5;8;8.6;1703.9;2957
22;1994-10-31;7.3;12.6;10.3;6.3;1709.2;2967.3
22;1994-11-01;9.4;11.2;9.9;7.9;1714.1;2977.2
22;1994-11-02;6.8;9.9;7.5;2.9;1716.6;2984.7
22;1994-11-03;-1.1;9.5;4.6;0;1716.6;2989.3
22;1994-11-04;1.1;8.8;7;0;1718.6;2996.3
22;1994-11-05;4.7;9.3;6.8;0;1720.4;3003.1
22;1994-11-06;4.3;10.1;7.2;0;1722.6;3010.3
22;1994-11-07;4.5;7.9;7.3;0;1724.9;3017.6
22;1994-11-08;5.9;7.3;6.4;0.3;1726.3;3024
22;1994-11-09;5.2;6.9;5.9;0;1727.2;3029.9
22;1994-11-10;5.2;7.4;6.5;0.7;1728.7;3036.4
22;1994-11-11;3.8;6.2;5.3;0.3;1729;3041.7
22;1994-11-12;2.1;5.1;3.4;1.1;1729;3045.1
22;1994-11-13;-0.3;2.5;0.5;0.2;1729;3045.6
22;1994-11-14;-0.9;11.8;8.9;16.7;1732.9;3054.5
22;1994-11-15;8.6;11.2;9.9;4.5;1737.8;3064.4
22;1994-11-16;7.3;9.4;7.8;1.2;1740.6;3072.2
22;1994-11-17;5.7;7.8;6.3;0;1741.9;3078.5
22;1994-11-18;4.8;5.9;5.1;2.7;1742;3083.6
22;1994-11-19;3.4;6.4;4.7;0;1742;3088.3
22;1994-11-20;3.1;11.5;9.4;3.1;1746.4;3097.7
22;1994-11-21;6.9;9;7.4;5.6;1748.8;3105.1
22;1994-11-22;3.4;7.3;5.3;0.1;1749.1;3110.4
22;1994-11-23;3.7;9.3;5.7;0;1749.8;3116.1
22;1994-11-24;3.8;10.4;8.6;1.5;1753.4;3124.7
22;1994-11-25;4.5;7.5;5.1;0.1;1753.5;3129.8
22;1994-11-26;1.9;8.5;6.9;0;1755.4;3136.7
22;1994-11-27;6.1;9.1;7.3;2.1;1757.7;3144
22;1994-11-28;5;9.1;7.3;0.2;1760;3151.3
22;1994-11-29;4.7;9.1;7.2;0.2;1762.2;3158.5
22;1994-11-30;5.8;7;5.6;0.3;1762.8;3164.1
22;1994-12-01;0.9;5.4;2.8;0;1762.8;3166.9
22;1994-12-02;-0.9;3;0.9;0;1762.8;3167.8
22;1994-12-03;-0.6;4.4;1.7;0.1;1762.8;3169.5
22;1994-12-04;0.3;8;6.8;2.5;1764.6;3176.3
22;1994-12-05;6.5;8.6;7.6;7;1767.2;3183.9
22;1994-12-06;5;7.6;6.1;1.3;1768.3;3190
22;1994-12-07;3.9;6.1;5;0.3;1768.3;3195
22;1994-12-08;4.3;7;6.2;2.2;1769.5;3201.2
22;1994-12-09;5.3;7.7;6.7;6.9;1771.2;3207.9
22;1994-12-10;3.9;7.7;5.6;2.4;1771.8;3213.5
22;1994-12-11;5.4;11.3;10.4;0.9;1777.2;3223.9
22;1994-12-12;10;10.9;9.9;7.2;1782.1;3233.8
22;1994-12-13;7.6;8.7;7.1;3.7;1784.2;3240.9
22;1994-12-14;1.6;4;2.6;0.2;1784.2;3243.5
22;1994-12-15;-0.1;3.8;2;0;1784.2;3245.5
22;1994-12-16;0.2;5.8;3.8;0;1784.2;3249.3
22;1994-12-17;2.3;5.4;4;4.1;1784.2;3253.3
22;1994-12-18;2.3;4.2;3.3;0.1;1784.2;3256.6
22;1994-12-19;1.8;5.5;4.4;4.3;1784.2;3261
22;1994-12-20;4;5.2;4.5;0.7;1784.2;3265.5
22;1994-12-21;3.2;4;3.4;0.9;1784.2;3268.9
22;1994-12-22;-2;3.3;0.5;0.3;1784.2;3269.4
22;1994-12-23;-1.7;2;0.6;0;1784.2;3270
22;1994-12-24;0.3;1.2;0.2;0;1784.2;3270.2
22;1994-12-25;-2.1;-1.1;-1.7;0.2;1784.2;3270.2
22;1994-12-26;-2;2.9;1.3;2.3;1784.2;3271.5
22;1994-12-27;0.4;6;3.4;16.2;1784.2;3274.9
22;1994-12-28;1.8;8.5;3.1;0.6;1784.2;3278
22;1994-12-29;1.6;9.9;9.1;4.1;1788.3;3287.1
22;1994-12-30;6;7.9;6.2;9.8;1789.5;3293.3
22;1994-12-31;5.1;6.6;5.4;2.6;1789.9;3298.7
22;1995-01-01;1.6;3.6;1.6;1.2;0;1.6
22;1995-01-02;-1.5;1.2;0;1.5;0;1.6
22;1995-01-03;-4.8;0.4;-2.4;0.3;0;1.6
22;1995-01-04;-6.4;0.2;-3.4;0;0;1.6
22;1995-01-05;-6.2;-2.3;-3.8;0;0;1.6
22;1995-01-06;-4.9;-3.5;-5;0;0;1.6
22;1995-01-07;-8.5;-1.8;-4.1;0;0;1.6
22;1995-01-08;-5.2;0;-3;0;0;1.6
22;1995-01-09;-4.5;2.7;1.4;9.4;0;3
22;1995-01-10;0.6;3.6;2.4;5;0;5.4
22;1995-01-11;1.1;1.9;1.1;1;0;6.5
22;1995-01-12;-1.5;0.2;-0.5;0;0;6.5
22;1995-01-13;-3.6;1.1;-1.3;0;0;6.5
22;1995-01-14;-3;3.3;2.1;0.8;0;8.6
22;1995-01-15;1.5;3.9;1.6;1.4;0;10.2
22;1995-01-16;-1.7;4.7;3.1;0.5;0;13.3
22;1995-01-17;0.7;2.6;1.4;0.1;0;14.7
22;1995-01-18;0.2;2;1.2;0;0;15.9
22;1995-01-19;-0.6;1.8;-0.2;1.4;0;15.9
22;1995-01-20;-1;2.1;1.1;4.1;0;17
22;1995-01-21;0.4;2.4;1.6;4.5;0;18.6
22;1995-01-22;0.5;2.9;1.9;2;0;20.5
22;1995-01-23;0.1;4;1.9;14.4;0;22.4
22;1995-01-24;0.6;5.2;3.5;6.8;0;25.9
22;1995-01-25;1.9;4;2.6;2.4;0;28.5
22;1995-01-26;0.2;1.6;0.7;1.7;0;29.2
22;1995-01-27;-1.3;2.3;0.5;7.8;0;29.7
22;1995-01-28;-1.3;3.6;1.2;4.2;0;30.9
22;1995-01-29;-0.5;3.8;1.5;1.3;0;32.4
22;1995-01-30;-2.2;0.6;-0.7;5;0;32.4
22;1995-01-31;-5.7;0.7;-2.2;0.6;0;32.4
22;1995-02-01;-5.7;6.2;4.2;6.6;0;36.6
22;1995-02-02;2.8;5.1;3;0.8;0;39.6
22;1995-02-03;0;3.7;1.8;0.2;0;41.4
22;1995-02-04;0.3;6.6;5;0;0;46.4
22;1995-02-05;3.4;7.2;4.8;1.2;0;51.2
22;1995-02-06;3.7;7.2;6;0;1;57.2
22;1995-02-07;4.7;7.1;4.4;0.9;1;61.6
22;1995-02-08;0.6;2.5;1.2;0.7;1;62.8
22;1995-02-09;-1.7;1.6;-0.2;0;1;62.8
22;1995-02-10;-1.6;2.5;0.6;0;1;63.4
22;1995-02-11;-1;3;0.1;0;1;63.5
22;1995-02-12;-1;7.1;5.7;8.2;1.7;69.2
22;1995-02-13;4;8.4;5.7;0.3;2.4;74.9
22;1995-02-14;3.8;7.5;5.7;0;3.1;80.6
22;1995-02-15;3.2;6.4;4.9;0.6;3.1;85.5
22;1995-02-16;4;7.3;5.3;10.4;3.4;90.8
22;1995-02-17;4;6.3;4.6;8.6;3.4;95.4
22;1995-02-18;2.9;6.6;4.2;2.3;3.4;99.6
22;1995-02-19;1.9;6.8;3.8;0;3.4;103.4
22;1995-02-20;0.9;6.5;3.6;2.3;3.4;107
22;1995-02-21;2.5;7.7;4.7;6.8;3.4;111.7
22;1995-02-22;2.9;6.6;5.1;1.6;3.5;116.8
22;1995-02-23;2.2;4.3;3.2;0;3.5;120
22;1995-02-24;1.8;4.8;3.2;4.4;3.5;123.2
22;1995-02-25;0;3.5;1;0;3.5;124.2
22;1995-02-26;0;2.8;1.3;0;3.5;125.5
22;1995-02-27;0;5.1;2.5;0;3.5;128
22;1995-02-28;0.3;10;7;1.6;5.5;135
22;1995-03-01;6.6;8.5;7.3;0.4;7.8;142.3
22;1995-03-02;2;5.8;3.2;2.3;7.8;145.5
22;1995-03-03;0.1;6.1;2.4;1.6;7.8;147.9
22;1995-03-04;0.5;5.4;3.3;1.6;7.8;151.2
22;1995-03-05;0.3;3.6;1.5;0.1;7.8;152.7
22;1995-03-06;0.3;3.7;2.4;3.9;7.8;155.1
22;1995-03-07;1.2;3.9;2.5;3.8;7.8;157.6
22;1995-03-08;1.3;6.1;3.5;0;7.8;161.1
22;1995-03-09;1.4;4.9;3.1;0;7.8;164.2
22;1995-03-10;-0.9;8.5;2.8;0.2;7.8;167
22;1995-03-11;-0.7;3.6;2;0.1;7.8;169
22;1995-03-12;1.1;5.7;2.9;0;7.8;171.9
22;1995-03-13;1.2;5.9;3.1;0;7.8;175
22;1995-03-14;-1.2;2.5;-1;0;7.8;175
22;1995-03-15;-2.7;1;-0.5;0.3;7.8;175
22;1995-03-16;-1.7;4.2;1.7;0.3;7.8;176.7
22;1995-03-17;0.6;5.9;3.7;0.2;7.8;180.4
22;1995-03-18;0.9;7.2;3.8;10.8;7.8;184.2
22;1995-03-19;0.9;6.6;3.8;2.9;7.8;188
22;1995-03-20;2.5;6.6;4.3;0.5;7.8;192.3
22;1995-03-21;1.6;6.3;3.5;0;7.8;195.8
22;1995-03-22;-0.3;5.7;3.2;0;7.8;199
22;1995-03-23;1;10.7;6.2;1.2;9;205.2
22;1995-03-24;3.1;8.1;5.8;0;9.8;211
22;1995-03-25;5;6.6;4.9;2.3;9.8;215.9
22;1995-03-26;1.2;6.6;4.1;1;9.8;220
22;1995-03-27;1.5;2.8;1.4;0.4;9.8;221.4
22;1995-03-28;-0.9;2.6;0.6;0.3;9.8;222
22;1995-03-29;-3.2;4.4;0.8;0;9.8;222.8
22;1995-03-30;-1.7;6.8;2.8;0;9.8;225.6
22;1995-03-31;0.4;7.4;3.5;0;9.8;229.1
22;1995-04-01;2.6;9.4;6.6;8.8;11.4;235.7
22;1995-04-02;4.3;9.3;6.6;0.1;13;242.3
22;1995-04-03;4;7.8;5.6;1.1;13.6;247.9
22;1995-04-04;0.7;6.3;3.5;4.4;13.6;251.4
22;1995-04-05;0;6.2;3;0;13.6;254.4
22;1995-04-06;1.6;8.5;6.9;8.2;15.5;261.3
22;1995-04-07;5.2;9.1;6.2;7.1;16.7;267.5
22;1995-04-08;3.1;6.4;4.5;1.6;16.7;272
22;1995-04-09;1.1;6.6;3.4;0;16.7;275.4
22;1995-04-10;-1.2;6.4;3;0;16.7;278.4
22;1995-04-11;1.4;11.4;7.1;0.9;18.8;285.5
22;1995-04-12;5.2;9.6;6.8;0;20.6;292.3
22;1995-04-13;2.3;12.2;7.2;1.6;22.8;299.5
22;1995-04-14;2.3;11;7;0.1;24.8;306.5
22;1995-04-15;3.9;6.7;5.6;0;25.4;312.1
22;1995-04-16;3.3;6.2;4.2;6.9;25.4;316.3
22;1995-04-17;0.8;5.8;2.9;3.8;25.4;319.2
22;1995-04-18;0.2;7.8;3.2;1.4;25.4;322.4
22;1995-04-19;0.2;8.3;4.6;11.8;25.4;327
22;1995-04-20;2;7.8;4.4;2.8;25.4;331.4
22;1995-04-21;2;11.9;7;2.2;27.4;338.4
22;1995-04-22;3.8;16.1;9.7;0;32.1;348.1
22;1995-04-23;6.3;22;15.5;0;42.6;363.6
22;1995-04-24;10.3;21.5;15.6;0;53.2;379.2
22;1995-04-25;11;20.4;15.1;0;63.3;394.3
22;1995-04-26;8.1;16.2;11.5;0;69.8;405.8
22;1995-04-27;3.9;12;7.5;0.4;72.3;413.3
22;1995-04-28;4.1;8.3;5.2;1.3;72.5;418.5
22;1995-04-29;1.6;9.3;6.3;0.1;73.8;424.8
22;1995-04-30;0.7;12.5;7.5;0;76.3;432.3
22;1995-05-01;0.9;13.5;8;0;79.3;440.3
22;1995-05-02;2;15.7;9.9;0;84.2;450.2
22;1995-05-03;3.6;18.6;12.2;0;91.4;462.4
22;1995-05-04;9.8;19.5;14;0;100.4;476.4
22;1995-05-05;8.7;20;14.6;0;110;491
22;1995-05-06;8;13.8;10.7;0.6;115.7;501.7
22;1995-05-07;7.1;14.6;10.3;0.3;121;512
22;1995-05-08;8.2;13.5;10.1;5.4;126.1;522.1
22;1995-05-09;7.9;9.3;7.8;7.8;128.9;529.9
22;1995-05-10;5.6;10.9;7.9;0.6;131.8;537.8
22;1995-05-11;5.1;10.5;7.5;0.2;134.3;545.3
22;1995-05-12;2.1;11.8;7.4;0;136.7;552.7
22;1995-05-13;5.4;10.7;7.4;0;139.1;560.1
22;1995-05-14;6;10.4;7.5;0.1;141.6;567.6
22;1995-05-15;3.5;10.7;6.6;0.3;143.2;574.2
22;1995-05-16;3.5;12.2;7.8;0.3;146;582
22;1995-05-17;-0.7;12.3;6.1;0;147.1;588.1
22;1995-05-18;6.2;10.3;7.9;5.4;150;596
22;1995-05-19;3.3;12.9;8.6;0.2;153.6;604.6
22;1995-05-20;6.3;13.8;10.2;0;158.8;614.8
